,Unnamed: 0,userId,movieId,rating,timestamp
99,525809,2,3,5.0,940927163
100,525829,2,4,4.0,940602871
101,525841,2,5,5.0,940601009
102,525886,2,6,5.0,947102465
103,525899,2,7,5.0,940927163
104,525908,2,8,5.0,940927163
105,525922,2,9,5.0,940601009
106,525927,2,10,4.0,940931597
107,525937,2,11,4.0,940932547
108,525938,2,12,3.0,940933258
109,525967,2,13,4.0,940862269
110,525975,2,14,4.0,940930933
111,525992,2,15,5.0,940927250
112,526001,2,16,5.0,947101275
113,526012,2,17,4.0,940601298
114,526013,2,18,4.0,940929277
115,526014,2,19,3.0,940604857
116,526015,2,20,3.0,947101605
117,526016,2,21,5.0,940927221
118,526022,2,22,5.0,940861571
119,526047,2,23,3.0,1027355466
120,526063,2,24,5.0,947102465
121,526153,2,25,4.0,947102571
122,526170,2,26,4.0,947101275
123,526171,2,27,3.0,947101502
124,526172,2,28,5.0,947101275
125,526181,2,29,4.0,940929134
126,526199,2,30,3.0,1004711220
127,526217,2,31,4.0,940862511
128,526221,2,32,4.0,947101275
129,526235,2,33,4.0,947101275
130,526316,2,34,3.0,940930734
131,526365,2,35,4.0,940862511
132,526456,2,36,5.0,940927221
133,526672,2,37,3.0,940598792
134,526728,2,38,4.0,940596867
135,526753,2,39,5.0,940596867
136,526787,2,40,3.0,940596982
137,526979,2,41,4.0,982948894
138,527111,2,42,5.0,994384420
139,527253,2,44,3.0,1011798630
140,527398,2,45,3.0,1047912011
141,527473,2,46,4.0,1060568422
142,527552,2,47,3.5,1073165550
143,527875,2,48,4.5,1220294010
144,528038,2,49,4.0,1279505471
145,668671,3,0,4.0,1654010802
146,668680,3,1,3.5,1654010814
147,668682,3,2,3.5,1654010808
148,668684,3,3,2.5,1654007294
149,668694,3,4,3.5,1654010809
150,668700,3,5,3.0,1654010813
151,668720,3,6,4.5,1654007267
152,668724,3,7,3.5,1654009391
153,668728,3,8,3.0,1654007264
154,668735,3,9,2.0,1654010804
155,668736,3,10,4.5,1654435003
156,668738,3,11,4.0,1654434063
157,668747,3,13,3.5,1654435395
158,668750,3,14,4.0,1654435084
159,668760,3,15,3.5,1654007302
160,668761,3,16,5.0,1654007384
161,668768,3,17,4.0,1654435086
162,668769,3,18,5.0,1654007292
163,668770,3,20,4.5,1654434932
164,668771,3,21,4.0,1654009375
165,668776,3,22,4.0,1654009313
166,668791,3,23,3.0,1654010812
167,668801,3,24,5.0,1654009300
168,668859,3,25,4.0,1654009282
169,668867,3,26,4.0,1654007263
170,668868,3,27,3.5,1654007272
171,668869,3,28,4.0,1654007282
172,668878,3,29,3.5,1654007273
173,668899,3,30,4.0,1654007389
174,668918,3,31,4.0,1654369589
175,668921,3,32,4.0,1654007275
176,668932,3,33,4.0,1654007297
177,668982,3,34,4.0,1654435454
178,669002,3,35,3.5,1654010815
179,669072,3,36,3.5,1654315970
180,669170,3,37,5.0,1654007276
181,669211,3,38,3.5,1654012731
182,669221,3,39,1.5,1654315955
183,669251,3,40,3.5,1654315974
184,669371,3,41,2.5,1654009361
185,669486,3,42,4.0,1654315958
186,669501,3,43,3.0,1654010777
187,669600,3,44,4.5,1654009254
188,669724,3,45,4.5,1654007395
189,669806,3,46,5.0,1654007396
190,669907,3,47,5.0,1654007393
191,670542,3,48,3.0,1654007300
192,670800,3,49,3.0,1654012799
193,762073,4,0,3.5,1437305519
194,762080,4,1,3.0,1437305949
195,762084,4,2,4.0,1437305956
196,762086,4,3,4.0,1437305935
197,762095,4,5,3.5,1500261916
198,762113,4,6,4.0,1437305551
199,762118,4,7,5.0,1500227281
200,762126,4,9,5.0,1437305515
201,762129,4,10,4.0,1500259605
202,762132,4,11,3.5,1500230981
203,762133,4,12,4.0,1500259607
204,762140,4,13,3.5,1500259600
205,762141,4,14,4.5,1504224835
206,762150,4,16,3.0,1500230622
207,762161,4,17,3.5,1500229099
208,762162,4,18,4.5,1504224842
209,762163,4,20,3.0,1500230806
210,762164,4,21,3.5,1437305534
211,762168,4,22,2.0,1500490188
212,762184,4,23,3.5,1437305931
213,762236,4,26,4.0,1437305906
214,762237,4,28,3.5,1437306399
215,762241,4,29,4.0,1504224849
216,762249,4,30,3.5,1437306801
217,762254,4,31,5.0,1533790580
218,762257,4,32,5.0,1437305518
219,762262,4,33,3.5,1437306406
220,762304,4,34,4.0,1437305994
221,762328,4,35,4.0,1560126436
222,762381,4,36,4.0,1525361222
223,762477,4,37,5.0,1437305524
224,762511,4,38,4.0,1502065308
225,762530,4,40,3.0,1437306169
226,762602,4,41,4.5,1437306181
227,762691,4,42,5.0,1500433639
228,762703,4,43,4.0,1437306183
229,762783,4,44,4.0,1437306176
230,762884,4,45,3.5,1437306178
231,762943,4,46,5.0,1504220001
232,763005,4,47,3.5,1437306187
233,763549,4,48,4.5,1437306408
234,763894,4,49,5.0,1437306395
235,1037312,5,1,3.5,1546200684
236,1037314,5,2,3.5,1546200681
237,1037315,5,3,4.0,1546200685
238,1037342,5,8,4.5,1545434481
239,1037347,5,9,4.0,1545434495
240,1037350,5,11,4.0,1546200681
241,1037351,5,12,4.5,1546200682
242,1037358,5,13,4.5,1546200678
243,1037372,5,15,4.0,1545434500
244,1037374,5,16,4.0,1546200677
245,1037379,5,18,4.5,1546200682
246,1037380,5,21,4.5,1547043587
247,1037381,5,22,4.5,1546200931
248,1037426,5,30,4.5,1546200681
249,1037430,5,31,5.0,1546204663
250,1037459,5,34,4.0,1546200678
251,1037479,5,35,2.0,1545437250
252,1037555,5,37,3.5,1546200681
253,1037565,5,38,2.5,1546200684
254,1037576,5,39,4.0,1546200932
255,1037713,5,42,4.0,1545474842
256,1037716,5,43,0.5,1545474819
257,1037786,5,44,0.5,1545474850
258,1037878,5,45,0.5,1545474848
259,1037939,5,46,1.0,1545474835
260,1038002,5,47,0.5,1545474852
261,1038536,5,48,2.5,1545434547
262,1038769,5,49,4.0,1545474839
263,1213169,6,0,5.0,955118621
264,1213198,6,1,4.5,1689470185
265,1213208,6,2,4.0,1533002355
266,1213209,6,3,5.0,1312558661
267,1213242,6,4,3.5,1461691708
268,1213260,6,5,4.0,1457819411
269,1213335,6,6,4.5,1596842380
270,1213354,6,7,5.0,955117911
271,1213364,6,8,5.0,955259343
272,1213388,6,9,2.0,1080388012
273,1213394,6,10,2.0,1532974370
274,1213404,6,11,1.0,1534898803
275,1213406,6,12,4.5,1534199225
276,1213447,6,13,1.0,1353089368
277,1213462,6,14,3.0,1505523521
278,1213490,6,15,5.0,955113211
279,1213500,6,16,4.0,1519117347
280,1213525,6,17,5.0,1457818435
281,1213526,6,18,3.5,1686626666
282,1213527,6,19,3.0,1691177241
283,1213528,6,20,4.0,1318622250
284,1213529,6,21,2.5,1593722635
285,1213538,6,22,4.0,1426361101
286,1213601,6,23,3.0,1218638429
287,1213741,6,25,5.0,1256432466
288,1213754,6,26,5.0,955113196
289,1213755,6,27,5.0,1022687167
290,1213756,6,28,5.0,955117774
291,1213765,6,29,3.5,1463179017
292,1213781,6,30,3.0,1545488460
293,1213794,6,31,5.0,1258304767
294,1213797,6,32,5.0,955113211
295,1213812,6,33,5.0,955117829
296,1213947,6,34,4.0,1215183511
297,1214022,6,35,5.0,995250652
298,1214184,6,36,2.0,1136228894
299,1214490,6,37,5.0,1691205176
300,1214576,6,38,3.5,1592512591
301,1214618,6,39,3.0,1361503244
302,1214662,6,40,4.0,1312558614
303,1214929,6,41,2.0,996806819
304,1215247,6,42,4.0,1215183515
305,1215284,6,43,3.5,1532974453
306,1215552,6,44,5.0,1008796432
307,1215858,6,45,2.0,1526726309
308,1216012,6,46,4.0,1505767563
309,1216218,6,47,3.5,1537622553
310,1217407,6,48,5.0,1216365544
311,1217910,6,49,4.0,1530490765
312,1288046,7,0,4.0,1504234518
313,1288066,7,1,4.5,1504056533
314,1288072,7,2,4.0,1504230214
315,1288074,7,3,4.0,1504231032
316,1288094,7,4,5.0,1504233711
317,1288103,7,5,2.5,1504055105
318,1288163,7,6,4.0,1504038485
319,1288177,7,7,5.0,1504038691
320,1288183,7,8,3.0,1504038479
321,1288203,7,9,4.5,1504234584
322,1288210,7,10,3.0,1504054415
323,1288217,7,11,4.5,1504234665
324,1288219,7,12,4.0,1504233099
325,1288256,7,13,3.0,1504054880
326,1288269,7,14,5.0,1504055711
327,1288292,7,15,3.0,1504038491
328,1288298,7,16,2.0,1504038652
329,1288318,7,17,5.0,1504056628
330,1288319,7,18,5.0,1504232024
331,1288320,7,20,4.0,1504231376
332,1288321,7,21,4.0,1504229375
333,1288328,7,22,2.5,1504052889
334,1288365,7,23,3.5,1504052885
335,1288458,7,25,1.5,1504038665
336,1288466,7,26,4.0,1504038482
337,1288467,7,27,2.5,1504056403
338,1288468,7,28,4.5,1504038487
339,1288471,7,29,3.0,1504038506
340,1288478,7,30,5.0,1504234222
341,1288485,7,31,2.5,1504234217
342,1288487,7,32,4.0,1504228408
343,1288493,7,33,3.5,1504038499
344,1288590,7,34,3.0,1504038705
345,1288639,7,35,3.0,1504038709
346,1288752,7,36,3.5,1504038686
347,1288960,7,37,4.5,1504038492
348,1289028,7,38,3.0,1504038691
349,1289058,7,39,3.0,1504038685
350,1289086,7,40,2.5,1504038683
351,1289260,7,41,4.0,1504038695
352,1289465,7,42,3.0,1504038707
353,1289491,7,43,3.0,1504405345
354,1289685,7,44,5.0,1504054681
355,1289895,7,45,4.0,1504054596
356,1289989,7,46,3.5,1504054588
357,1290133,7,47,4.5,1504228872
358,1291020,7,48,3.5,1504038659
359,1291401,7,49,4.5,1504234591
360,1300697,8,0,4.0,1435681909
361,1300721,8,1,3.0,1435714992
362,1300727,8,2,5.0,1435686971
363,1300729,8,3,4.0,1435686376
364,1300758,8,4,5.0,1435681573
365,1300770,8,5,4.0,1435764574
366,1300818,8,6,4.0,1435680568
367,1300829,8,7,5.0,1435680828
368,1300837,8,8,5.0,1435686354
369,1300855,8,9,4.0,1435681587
370,1300860,8,10,5.0,1435764680
371,1300869,8,11,4.0,1435764621
372,1300872,8,12,4.0,1435764597
373,1300908,8,13,4.0,1435764581
374,1300916,8,14,5.0,1435682163
375,1300937,8,15,5.0,1435714748
376,1300943,8,16,4.0,1435680847
377,1300961,8,17,5.0,1435764605
378,1300962,8,18,3.0,1435680772
379,1300963,8,20,4.0,1435764588
380,1300964,8,21,5.0,1435686772
381,1300972,8,22,4.0,1435680867
382,1301018,8,23,3.0,1435684400
383,1301046,8,24,5.0,1435686908
384,1301102,8,25,5.0,1435764779
385,1301107,8,26,4.0,1435680626
386,1301108,8,27,4.0,1435764759
387,1301109,8,28,3.0,1435680651
388,1301114,8,29,4.0,1435680633
389,1301122,8,30,4.0,1435681711
390,1301130,8,31,4.0,1435764836
391,1301132,8,32,3.0,1435764615
392,1301138,8,33,4.0,1435680660
393,1301218,8,34,4.0,1435764715
394,1301270,8,35,5.0,1435715255
395,1301375,8,36,4.0,1435680888
396,1301565,8,37,4.0,1435680670
397,1301614,8,38,3.0,1435715285
398,1301644,8,39,4.0,1435680819
399,1301663,8,40,5.0,1435680809
400,1301810,8,41,5.0,1435687070
401,1301977,8,42,4.0,1435686603
402,1301997,8,43,4.0,1435681634
403,1302137,8,44,4.0,1435680725
404,1302293,8,45,4.0,1435680726
405,1302367,8,46,5.0,1435681122
406,1302477,8,47,5.0,1435680689
407,1303119,8,48,5.0,1435680683
408,1303493,8,49,4.0,1435680764
409,1339448,9,0,4.0,1466831563
410,1339470,9,1,3.0,1466831579
411,1339477,9,2,4.0,1466831587
412,1339479,9,3,4.0,1466830529
413,1339506,9,4,4.0,1466831562
414,1339519,9,5,3.0,1466831568
415,1339570,9,6,3.0,1466831558
416,1339584,9,7,5.0,1466831552
417,1339591,9,8,5.0,1466830526
418,1339610,9,9,2.0,1466831551
419,1339615,9,10,5.0,1466894494
420,1339625,9,11,4.0,1466887648
421,1339627,9,12,5.0,1466887646
422,1339662,9,13,3.5,1466831567
423,1339673,9,14,2.5,1466831557
424,1339696,9,15,3.5,1466831574
425,1339703,9,16,3.0,1466831609
426,1339720,9,17,4.0,1466893846
427,1339721,9,18,5.0,1466831571
428,1339722,9,19,3.5,1466831581
429,1339723,9,20,5.0,1466831577
430,1339724,9,21,4.0,1466831553
431,1339732,9,22,5.0,1466831586
432,1339781,9,23,3.5,1466831566
433,1339809,9,24,5.0,1466830527
434,1339911,9,25,3.0,1466893873
435,1339924,9,26,5.0,1466831569
436,1339925,9,27,3.0,1466865178
437,1339926,9,28,5.0,1466831564
438,1339936,9,29,3.0,1466831570
439,1339955,9,30,5.0,1466887664
440,1339977,9,31,5.0,1466831599
441,1339981,9,32,5.0,1466831580
442,1339992,9,33,5.0,1466831596
443,1340122,9,34,4.0,1466887654
444,1340190,9,35,4.0,1466831607
445,1340337,9,36,4.0,1466894844
446,1340609,9,37,4.0,1466831560
447,1340684,9,38,4.5,1466894845
448,1340730,9,39,5.0,1466831576
449,1340779,9,40,1.0,1466830547
450,1341035,9,41,3.5,1466887653
451,1341340,9,42,5.0,1466831592
452,1341370,9,43,4.0,1466981849
453,1342077,9,46,3.5,1466831617
454,1343204,9,48,4.0,1466830557
455,1343586,9,49,2.5,1466831652
456,1394271,10,0,0.5,1545903443
457,1394290,10,1,2.5,1545654253
458,1394297,10,2,3.5,1545452338
459,1394299,10,3,5.0,1545452226
460,1394312,10,4,1.0,1545903446
461,1394319,10,5,3.0,1545903551
462,1394354,10,6,5.0,1545452033
463,1394364,10,7,5.0,1545475889
464,1394371,10,8,0.5,1546312365
465,1394385,10,9,0.5,1545903453
466,1394387,10,10,0.5,1545903434
467,1394392,10,11,1.5,1545452281
468,1394394,10,12,3.0,1545903437
469,1394406,10,13,4.0,1545452236
470,1394411,10,14,3.0,1545903449
471,1394422,10,15,3.5,1545452292
472,1394426,10,16,4.0,1545641161
473,1394435,10,17,0.5,1569739017
474,1394436,10,18,3.0,1545452285
475,1394437,10,21,5.0,1545452224
476,1394438,10,22,3.0,1545475888
477,1394460,10,23,2.0,1545452257
478,1394476,10,24,5.0,1545452268
479,1394492,10,25,0.5,1545654258
480,1394496,10,26,2.5,1545452043
481,1394497,10,28,5.0,1545452035
482,1394502,10,29,4.0,1545654267
483,1394511,10,30,4.0,1545908862
484,1394514,10,31,2.5,1545452311
485,1394516,10,32,4.0,1545452341
486,1394561,10,34,5.0,1546436704
487,1394586,10,35,0.5,1546436776
488,1394623,10,36,3.5,1545452295
489,1394677,10,37,5.0,1545452029
490,1394707,10,38,5.0,1545452218
491,1394712,10,39,5.0,1545476019
492,1394726,10,40,3.0,1545563320
493,1394784,10,41,0.5,1545452232
494,1394849,10,42,5.0,1545476026
495,1394859,10,43,0.5,1546312371
496,1394913,10,44,0.5,1545654317
497,1394982,10,45,0.5,1545907550
498,1395030,10,46,0.5,1545907555
499,1395079,10,47,0.5,1545907551
500,1395520,10,48,2.0,1545452274
501,1395722,10,49,5.0,1545654553
502,1425207,11,0,4.0,1644071848
503,1425230,11,1,4.0,1644071848
504,1425241,11,2,4.0,1644071847
505,1425243,11,3,4.0,1644071848
506,1425272,11,4,2.5,1644071846
507,1425287,11,5,3.0,1644071845
508,1425347,11,6,4.0,1644071910
509,1425363,11,7,5.0,1644071844
510,1425373,11,8,4.0,1644071781
511,1425395,11,9,4.5,1644071784
512,1425400,11,10,2.5,1644071844
513,1425410,11,11,3.0,1644071845
514,1425412,11,12,2.5,1644071845
515,1425446,11,13,3.0,1644071841
516,1425458,11,14,3.5,1644071841
517,1425490,11,15,5.0,1644071783
518,1425499,11,16,4.0,1644071913
519,1425513,11,17,2.0,1644071838
520,1425514,11,18,4.0,1644071837
521,1425515,11,19,2.5,1644071924
522,1425516,11,20,3.5,1644071922
523,1425517,11,21,4.0,1644071786
524,1425524,11,22,5.0,1644071849
525,1425560,11,23,3.5,1644071849
526,1425584,11,24,4.0,1644071907
527,1425707,11,25,4.5,1644071908
528,1425726,11,26,4.0,1644071795
529,1425727,11,27,4.0,1644071920
530,1425728,11,28,4.5,1644071913
531,1425739,11,29,4.0,1644071915
532,1425763,11,30,5.0,1644071916
533,1425785,11,31,5.0,1644071841
534,1425790,11,32,5.0,1644071916
535,1425809,11,33,3.5,1644071923
536,1425916,11,34,3.0,1644071853
537,1425971,11,35,4.5,1644071790
538,1426123,11,36,3.5,1644071855
539,1426372,11,37,3.5,1644071788
540,1426439,11,38,3.0,1644071866
541,1426469,11,39,4.5,1644071866
542,1426510,11,40,4.5,1644071860
543,1426742,11,41,3.0,1644071867
544,1426964,11,42,4.5,1644071871
545,1426988,11,43,2.0,1644071856
546,1427190,11,44,4.0,1644071854
547,1427398,11,45,4.0,1644071866
548,1427518,11,46,3.0,1644071883
549,1427697,11,47,3.5,1644071866
550,1428566,11,48,4.0,1644071898
551,1428947,11,49,4.0,1644071860
552,1596113,12,0,5.0,1000160396
553,1596141,12,1,5.0,1000143560
554,1596152,12,2,5.0,1000140791
555,1596154,12,3,5.0,1000135965
556,1596190,12,4,1.0,1000141073
557,1596211,12,5,4.0,1000309916
558,1596280,12,6,5.0,1000135965
559,1596303,12,7,5.0,1000136129
560,1596317,12,8,5.0,1000160056
561,1596339,12,9,4.0,1000135088
562,1596346,12,10,5.0,1000909865
563,1596354,12,11,4.0,1001090503
564,1596356,12,12,2.0,1031021568
565,1596395,12,13,4.0,1000146922
566,1596409,12,14,4.0,1001091182
567,1596440,12,15,5.0,1000135862
568,1596451,12,16,3.0,1000136019
569,1596472,12,17,5.0,1001377994
570,1596473,12,18,4.0,1000909353
571,1596474,12,19,5.0,1001089646
572,1596475,12,20,5.0,1000909985
573,1596476,12,21,5.0,1000134993
574,1596486,12,22,5.0,1000136341
575,1596544,12,23,4.0,1001099440
576,1596569,12,24,5.0,1000159972
577,1596746,12,25,5.0,1000135991
578,1596774,12,26,5.0,1000160026
579,1596775,12,27,5.0,1000309903
580,1596776,12,28,4.0,1000135916
581,1596787,12,29,5.0,1000142424
582,1596813,12,30,4.0,1000909674
583,1596837,12,31,5.0,1000140815
584,1596842,12,32,4.0,1000136226
585,1596862,12,33,5.0,1000145608
586,1596991,12,34,5.0,1001090683
587,1597066,12,35,5.0,1000160094
588,1597240,12,36,4.0,1000136187
589,1597574,12,37,5.0,1000140837
590,1597679,12,38,5.0,1000136096
591,1597722,12,39,5.0,1000160132
592,1597784,12,40,5.0,1000141772
593,1598147,12,41,1.0,1000909713
594,1598496,12,42,5.0,1000160026
595,1598528,12,43,5.0,1007610615
596,1598902,12,44,5.0,1009843355
597,1599309,12,45,4.0,1041379953
598,1599558,12,46,3.5,1075418818
599,1599861,12,47,4.0,1073112047
600,1601448,12,48,4.0,1216437136
601,1601864,12,49,4.5,1279753051
602,1803435,13,0,4.5,1474983741
603,1803445,13,1,4.5,1474983743
604,1803449,13,2,4.5,1474983781
605,1803450,13,3,5.0,1474983740
606,1803457,13,4,4.0,1474983781
607,1803461,13,5,3.5,1474983804
608,1803481,13,6,4.0,1474983780
609,1803484,13,7,5.0,1474983780
610,1803488,13,8,5.0,1474983740
611,1803496,13,9,4.0,1474983780
612,1803499,13,10,4.5,1474983740
613,1803504,13,11,4.0,1474983790
614,1803506,13,12,4.0,1474983742
615,1803517,13,13,4.0,1474983744
616,1803522,13,14,4.0,1474983781
617,1803528,13,15,4.5,1474983781
618,1803537,13,17,4.5,1474983806
619,1803538,13,18,4.5,1474983813
620,1803539,13,19,4.0,1474983785
621,1803540,13,20,4.0,1474983801
622,1803541,13,21,4.5,1474983740
623,1803545,13,22,4.5,1474983782
624,1803555,13,23,4.0,1474983780
625,1803595,13,26,4.0,1474983783
626,1803596,13,27,4.5,1474983740
627,1803597,13,28,5.0,1474983781
628,1803600,13,29,4.0,1474983783
629,1803606,13,30,4.0,1474983741
630,1803613,13,31,5.0,1474983787
631,1803615,13,32,5.0,1474983801
632,1803618,13,33,3.5,1474983781
633,1803651,13,34,3.5,1474983784
634,1803684,13,35,4.0,1474983781
635,1803750,13,36,4.0,1474983780
636,1803846,13,37,4.5,1474983740
637,1803885,13,38,4.0,1474983727
638,1803899,13,39,4.0,1474983803
639,1803909,13,40,4.0,1474983780
640,1803981,13,41,4.0,1474983780
641,1804073,13,42,4.0,1474983727
642,1804088,13,43,4.0,1474983784
643,1804177,13,44,4.0,1474983740
644,1804298,13,45,4.0,1474983741
645,1804361,13,46,4.5,1474983781
646,1804451,13,47,4.0,1474983740
647,1805080,13,48,4.0,1474983780
648,1805423,13,49,4.0,1474983780
649,2110424,14,0,4.5,1431644949
650,2110434,14,1,4.5,1431644947
651,2110439,14,2,4.0,1431644888
652,2110440,14,3,5.0,1431645064
653,2110448,14,4,4.5,1431645038
654,2110453,14,5,3.5,1431644991
655,2110474,14,6,4.0,1431644990
656,2110479,14,7,4.5,1431644890
657,2110483,14,8,5.0,1431645063
658,2110491,14,9,4.0,1430256227
659,2110494,14,10,5.0,1431644990
660,2110499,14,11,4.0,1431644975
661,2110501,14,12,4.0,1431644975
662,2110512,14,13,4.0,1431645051
663,2110517,14,14,4.0,1431644975
664,2110526,14,15,5.0,1431644990
665,2110535,14,17,4.5,1431644985
666,2110536,14,18,4.5,1431644966
667,2110537,14,19,4.0,1431644997
668,2110538,14,20,4.0,1431645002
669,2110539,14,21,4.5,1430256228
670,2110543,14,22,4.5,1431644916
671,2110554,14,23,3.5,1431645025
672,2110599,14,26,4.0,1431645054
673,2110600,14,27,4.5,1431644969
674,2110601,14,28,4.5,1431644905
675,2110604,14,29,4.0,1431645054
676,2110610,14,30,4.0,1431645064
677,2110618,14,31,5.0,1431645058
678,2110620,14,32,5.0,1431645025
679,2110623,14,33,3.5,1431645038
680,2110662,14,34,3.5,1431645065
681,2110696,14,35,4.0,1431645014
682,2110769,14,36,4.0,1431644947
683,2110872,14,37,4.0,1431644947
684,2110915,14,38,4.0,1431644888
685,2110930,14,39,4.0,1431644990
686,2110941,14,40,4.0,1431645063
687,2111019,14,41,4.0,1431645063
688,2111116,14,42,4.5,1431644915
689,2111133,14,43,4.0,1431645039
690,2111228,14,44,4.0,1431644982
691,2111355,14,45,4.0,1431645065
692,2111420,14,46,4.5,1431645004
693,2111511,14,47,4.0,1431645006
694,2112165,14,48,4.0,1431645014
695,2112522,14,49,4.0,1431644970
696,2119840,15,0,5.0,1336632394
697,2119855,15,1,4.5,1364545661
698,2119862,15,2,5.0,1279951065
699,2119864,15,3,3.5,1256245885
700,2119879,15,4,4.5,1138575864
701,2119885,15,5,3.5,1148532931
702,2119920,15,6,5.0,1138666417
703,2119930,15,7,5.0,1182722086
704,2119935,15,8,5.0,1239359612
705,2119944,15,9,4.5,1350328583
706,2119946,15,10,4.0,1145338706
707,2119953,15,11,4.5,1364544922
708,2119954,15,12,4.0,1350289668
709,2119978,15,13,4.0,1256274588
710,2119984,15,14,3.5,1325572192
711,2119997,15,15,5.0,1260095476
712,2120001,15,16,4.5,1194657156
713,2120015,15,17,3.5,1364664855
714,2120016,15,18,4.5,1350289698
715,2120017,15,19,3.5,1148534436
716,2120018,15,20,3.5,1437591302
717,2120019,15,21,4.5,1239360049
718,2120025,15,22,5.0,1148231634
719,2120051,15,23,3.0,1437591299
720,2120070,15,24,5.0,1119243457
721,2120166,15,25,3.0,1138577560
722,2120174,15,26,5.0,1137094742
723,2120175,15,27,2.5,1148539873
724,2120176,15,28,5.0,1385965120
725,2120186,15,29,5.0,1148578640
726,2120207,15,30,4.0,1348987292
727,2120225,15,31,3.5,1350328619
728,2120229,15,32,5.0,1314134127
729,2120241,15,33,4.5,1364545328
730,2120326,15,34,3.5,1359928298
731,2120364,15,35,4.5,1336631913
732,2120480,15,36,5.0,1385965087
733,2120646,15,37,4.5,1364664861
734,2120701,15,38,3.5,1137298245
735,2120722,15,39,5.0,1279948996
736,2120750,15,40,5.0,1310855977
737,2120890,15,41,4.5,1164964373
738,2121022,15,42,5.0,1364543365
739,2121040,15,43,3.5,1350328614
740,2121137,15,44,5.0,1308911246
741,2121273,15,45,5.0,1308911251
742,2121339,15,46,3.0,1310860384
743,2121437,15,47,5.0,1308911248
744,2122206,15,48,4.5,1217790159
745,2122587,15,49,5.0,1386949363
746,2189882,16,0,4.5,1467079623
747,2189910,16,2,4.5,1467088110
748,2189912,16,3,4.5,1467059950
